,time,inidate,number,hDate,experiment,t2m,days,day_month,base_date,forecast_date,bias,adjusted_t2m
59,0 days,2021-06-03,2,2020,1,13.960661817253804,0,06-03,2020-06-03,2020-06-03,-0.9120652841957337,14.872727101449538
60,0 days,2021-06-03,3,2001,1,9.448037359920665,0,06-03,2001-06-03,2001-06-03,-0.9120652841957337,10.360102644116399
61,0 days,2021-06-03,3,2002,1,16.853515848160427,0,06-03,2002-06-03,2002-06-03,-0.9120652841957337,17.76558113235616
62,0 days,2021-06-03,3,2003,1,15.808662529287217,0,06-03,2003-06-03,2003-06-03,-0.9120652841957337,16.720727813482952
63,0 days,2021-06-03,3,2004,1,18.773218171597108,0,06-03,2004-06-03,2004-06-03,-0.9120652841957337,19.685283455792842
64,0 days,2021-06-03,3,2005,1,14.709861220102933,0,06-03,2005-06-03,2005-06-03,-0.9120652841957337,15.621926504298667
65,0 days,2021-06-03,3,2006,1,14.998333428223852,0,06-03,2006-06-03,2006-06-03,-0.9120652841957337,15.910398712419585
66,0 days,2021-06-03,3,2007,1,26.362085754479587,0,06-03,2007-06-03,2007-06-03,-0.9120652841957337,27.27415103867532
67,0 days,2021-06-03,3,2008,1,12.89375418135904,0,06-03,2008-06-03,2008-06-03,-0.9120652841957337,13.805819465554773
68,0 days,2021-06-03,3,2009,1,23.017635936046887,0,06-03,2009-06-03,2009-06-03,-0.9120652841957337,23.92970122024262
69,0 days,2021-06-03,3,2010,1,12.499871385994165,0,06-03,2010-06-03,2010-06-03,-0.9120652841957337,13.411936670189899
70,0 days,2021-06-03,3,2011,1,11.795494244989806,0,06-03,2011-06-03,2011-06-03,-0.9120652841957337,12.70755952918554
71,0 days,2021-06-03,3,2012,1,12.915062691075942,0,06-03,2012-06-03,2012-06-03,-0.9120652841957337,13.827127975271676
72,0 days,2021-06-03,3,2013,1,15.482935921260605,0,06-03,2013-06-03,2013-06-03,-0.9120652841957337,16.39500120545634
73,0 days,2021-06-03,3,2014,1,19.933552369239006,0,06-03,2014-06-03,2014-06-03,-0.9120652841957337,20.84561765343474
74,0 days,2021-06-03,3,2015,1,12.636034220627373,0,06-03,2015-06-03,2015-06-03,-0.9120652841957337,13.548099504823107
75,0 days,2021-06-03,3,2016,1,18.078110620366548,0,06-03,2016-06-03,2016-06-03,-0.9120652841957337,18.99017590456228
76,0 days,2021-06-03,3,2017,1,18.017611261828577,0,06-03,2017-06-03,2017-06-03,-0.9120652841957337,18.92967654602431
77,0 days,2021-06-03,3,2018,1,19.22837641939566,0,06-03,2018-06-03,2018-06-03,-0.9120652841957337,20.140441703591392
78,0 days,2021-06-03,3,2019,1,22.076300292476887,0,06-03,2019-06-03,2019-06-03,-0.9120652841957337,22.98836557667262
79,0 days,2021-06-03,3,2020,1,14.925596393989,0,06-03,2020-06-03,2020-06-03,-0.9120652841957337,15.837661678184734
80,0 days,2021-06-03,4,2001,1,9.113891079581641,0,06-03,2001-06-03,2001-06-03,-0.9120652841957337,10.025956363777375
81,0 days,2021-06-03,4,2002,1,16.59176966373081,0,06-03,2002-06-03,2002-06-03,-0.9120652841957337,17.503834947926542
82,0 days,2021-06-03,4,2003,1,15.211250056230162,0,06-03,2003-06-03,2003-06-03,-0.9120652841957337,16.123315340425897
83,0 days,2021-06-03,4,2004,1,19.78857802952166,0,06-03,2004-06-03,2004-06-03,-0.9120652841957337,20.700643313717393
84,0 days,2021-06-03,4,2005,1,14.942804856442262,0,06-03,2005-06-03,2005-06-03,-0.9120652841957337,15.854870140637995
85,0 days,2021-06-03,4,2006,1,15.417528242060294,0,06-03,2006-06-03,2006-06-03,-0.9120652841957337,16.329593526256026
86,0 days,2021-06-03,4,2007,1,26.81689192065716,0,06-03,2007-06-03,2007-06-03,-0.9120652841957337,27.728957204852893
87,0 days,2021-06-03,4,2008,1,12.938616194354562,0,06-03,2008-06-03,2008-06-03,-0.9120652841957337,13.850681478550296
88,0 days,2021-06-03,4,2009,1,22.346324180823363,0,06-03,2009-06-03,2009-06-03,-0.9120652841957337,23.258389465019096
89,0 days,2021-06-03,4,2010,1,12.131582652980025,0,06-03,2010-06-03,2010-06-03,-0.9120652841957337,13.04364793717576
90,0 days,2021-06-03,4,2011,1,11.91548971873716,0,06-03,2011-06-03,2011-06-03,-0.9120652841957337,12.827555002932893
91,0 days,2021-06-03,4,2012,1,13.34660496950183,0,06-03,2012-06-03,2012-06-03,-0.9120652841957337,14.258670253697563
92,0 days,2021-06-03,4,2013,1,15.115917332158704,0,06-03,2013-06-03,2013-06-03,-0.9120652841957337,16.027982616354436
93,0 days,2021-06-03,4,2014,1,19.606881198153967,0,06-03,2014-06-03,2014-06-03,-0.9120652841957337,20.5189464823497
94,0 days,2021-06-03,4,2015,1,13.270663235351305,0,06-03,2015-06-03,2015-06-03,-0.9120652841957337,14.18272851954704
95,0 days,2021-06-03,4,2016,1,17.910822634691765,0,06-03,2016-06-03,2016-06-03,-0.9120652841957337,18.8228879188875
96,0 days,2021-06-03,4,2017,1,17.4269583773119,0,06-03,2017-06-03,2017-06-03,-0.9120652841957337,18.339023661507635
97,0 days,2021-06-03,4,2018,1,19.26892259316629,0,06-03,2018-06-03,2018-06-03,-0.9120652841957337,20.180987877362025
98,0 days,2021-06-03,4,2019,1,21.85480309464321,0,06-03,2019-06-03,2019-06-03,-0.9120652841957337,22.766868378838943
99,0 days,2021-06-03,4,2020,1,14.394948817993765,0,06-03,2020-06-03,2020-06-03,-0.9120652841957337,15.307014102189498
100,0 days,2021-06-03,5,2001,1,9.543358726520477,0,06-03,2001-06-03,2001-06-03,-0.9120652841957337,10.45542401071621
101,0 days,2021-06-03,5,2002,1,16.834709768029185,0,06-03,2002-06-03,2002-06-03,-0.9120652841957337,17.74677505222492
102,0 days,2021-06-03,5,2003,1,15.511202775271666,0,06-03,2003-06-03,2003-06-03,-0.9120652841957337,16.4232680594674
103,0 days,2021-06-03,5,2004,1,19.554110599070032,0,06-03,2004-06-03,2004-06-03,-0.9120652841957337,20.466175883265766
104,0 days,2021-06-03,5,2005,1,15.184365027935838,0,06-03,2005-06-03,2005-06-03,-0.9120652841957337,16.096430312131574
105,0 days,2021-06-03,5,2006,1,15.193795515224604,0,06-03,2006-06-03,2006-06-03,-0.9120652841957337,16.105860799420338
106,0 days,2021-06-03,5,2007,1,26.902597294598017,0,06-03,2007-06-03,2007-06-03,-0.9120652841957337,27.81466257879375
107,0 days,2021-06-03,5,2008,1,12.998617717052122,0,06-03,2008-06-03,2008-06-03,-0.9120652841957337,13.910683001247856
108,0 days,2021-06-03,5,2009,1,22.868181073765804,0,06-03,2009-06-03,2009-06-03,-0.9120652841957337,23.780246357961538
109,0 days,2021-06-03,5,2010,1,12.409761205967206,0,06-03,2010-06-03,2010-06-03,-0.9120652841957337,13.32182649016294
110,0 days,2021-06-03,5,2011,1,11.990443352854617,0,06-03,2011-06-03,2011-06-03,-0.9120652841957337,12.902508637050351
111,0 days,2021-06-03,5,2012,1,13.805547148269918,0,06-03,2012-06-03,2012-06-03,-0.9120652841957337,14.717612432465652
112,0 days,2021-06-03,5,2013,1,15.444969786465194,0,06-03,2013-06-03,2013-06-03,-0.9120652841957337,16.357035070660928
113,0 days,2021-06-03,5,2014,1,19.613133486294224,0,06-03,2014-06-03,2014-06-03,-0.9120652841957337,20.525198770489958
114,0 days,2021-06-03,5,2015,1,12.913114884688921,0,06-03,2015-06-03,2015-06-03,-0.9120652841957337,13.825180168884655
115,0 days,2021-06-03,5,2016,1,18.44079254821221,0,06-03,2016-06-03,2016-06-03,-0.9120652841957337,19.352857832407945
116,0 days,2021-06-03,5,2017,1,17.463853123948855,0,06-03,2017-06-03,2017-06-03,-0.9120652841957337,18.37591840814459
117,0 days,2021-06-03,5,2018,1,19.481032840685845,0,06-03,2018-06-03,2018-06-03,-0.9120652841957337,20.39309812488158
118,0 days,2021-06-03,5,2019,1,21.62772748532017,0,06-03,2019-06-03,2019-06-03,-0.9120652841957337,22.539792769515905
119,0 days,2021-06-03,5,2020,1,14.515432663021828,0,06-03,2020-06-03,2020-06-03,-0.9120652841957337,15.427497947217562
120,0 days,2021-06-03,6,2001,1,8.986040021280221,0,06-03,2001-06-03,2001-06-03,-0.9120652841957337,9.898105305475955
121,0 days,2021-06-03,6,2002,1,16.66156889863363,0,06-03,2002-06-03,2002-06-03,-0.9120652841957337,17.573634182829363
122,0 days,2021-06-03,6,2003,1,15.589217247997299,0,06-03,2003-06-03,2003-06-03,-0.9120652841957337,16.50128253219303
123,0 days,2021-06-03,6,2004,1,19.75860755476393,0,06-03,2004-06-03,2004-06-03,-0.9120652841957337,20.670672838959664
124,0 days,2021-06-03,6,2005,1,14.353372900127363,0,06-03,2005-06-03,2005-06-03,-0.9120652841957337,15.265438184323097
125,0 days,2021-06-03,6,2006,1,15.265379766087543,0,06-03,2006-06-03,2006-06-03,-0.9120652841957337,16.177445050283275
126,0 days,2021-06-03,6,2007,1,26.142150208997016,0,06-03,2007-06-03,2007-06-03,-0.9120652841957337,27.05421549319275
127,0 days,2021-06-03,6,2008,1,12.936492347157056,0,06-03,2008-06-03,2008-06-03,-0.9120652841957337,13.84855763135279
128,0 days,2021-06-03,6,2009,1,22.62949244968633,0,06-03,2009-06-03,2009-06-03,-0.9120652841957337,23.541557733882065
129,0 days,2021-06-03,6,2010,1,12.224244478303103,0,06-03,2010-06-03,2010-06-03,-0.9120652841957337,13.136309762498836
130,0 days,2021-06-03,6,2011,1,12.622450684540626,0,06-03,2011-06-03,2011-06-03,-0.9120652841957337,13.53451596873636
131,0 days,2021-06-03,6,2012,1,12.602910154576374,0,06-03,2012-06-03,2012-06-03,-0.9120652841957337,13.514975438772108
132,0 days,2021-06-03,6,2013,1,14.93583326176452,0,06-03,2013-06-03,2013-06-03,-0.9120652841957337,15.847898545960254
133,0 days,2021-06-03,6,2014,1,19.919310099796885,0,06-03,2014-06-03,2014-06-03,-0.9120652841957337,20.83137538399262
134,0 days,2021-06-03,6,2015,1,12.887153597421683,0,06-03,2015-06-03,2015-06-03,-0.9120652841957337,13.799218881617417
135,0 days,2021-06-03,6,2016,1,18.178137766051044,0,06-03,2016-06-03,2016-06-03,-0.9120652841957337,19.090203050246778
136,0 days,2021-06-03,6,2017,1,17.894475447171537,0,06-03,2017-06-03,2017-06-03,-0.9120652841957337,18.80654073136727
137,0 days,2021-06-03,6,2018,1,19.01241977481252,0,06-03,2018-06-03,2018-06-03,-0.9120652841957337,19.924485059008255
138,0 days,2021-06-03,6,2019,1,22.319586799660414,0,06-03,2019-06-03,2019-06-03,-0.9120652841957337,23.231652083856147
139,0 days,2021-06-03,6,2020,1,14.455858938422876,0,06-03,2020-06-03,2020-06-03,-0.9120652841957337,15.36792422261861
140,0 days,2021-06-03,7,2001,1,9.188714102775187,0,06-03,2001-06-03,2001-06-03,-0.9120652841957337,10.10077938697092
141,0 days,2021-06-03,7,2002,1,16.626782855898664,0,06-03,2002-06-03,2002-06-03,-0.9120652841957337,17.538848140094398
142,0 days,2021-06-03,7,2003,1,15.692772781539329,0,06-03,2003-06-03,2003-06-03,-0.9120652841957337,16.604838065735063
143,0 days,2021-06-03,7,2004,1,19.397212807037967,0,06-03,2004-06-03,2004-06-03,-0.9120652841957337,20.3092780912337
144,0 days,2021-06-03,7,2005,1,14.412435538502315,0,06-03,2005-06-03,2005-06-03,-0.9120652841957337,15.324500822698049
145,0 days,2021-06-03,7,2006,1,14.58166943765218,0,06-03,2006-06-03,2006-06-03,-0.9120652841957337,15.493734721847913
146,0 days,2021-06-03,7,2007,1,26.413078909251162,0,06-03,2007-06-03,2007-06-03,-0.9120652841957337,27.325144193446896
147,0 days,2021-06-03,7,2008,1,12.900506198251659,0,06-03,2008-06-03,2008-06-03,-0.9120652841957337,13.812571482447392
148,0 days,2021-06-03,7,2009,1,22.722101273475065,0,06-03,2009-06-03,2009-06-03,-0.9120652841957337,23.6341665576708
149,0 days,2021-06-03,7,2010,1,12.268387184761144,0,06-03,2010-06-03,2010-06-03,-0.9120652841957337,13.180452468956878
150,0 days,2021-06-03,7,2011,1,11.897200403565735,0,06-03,2011-06-03,2011-06-03,-0.9120652841957337,12.809265687761469
151,0 days,2021-06-03,7,2012,1,12.275741147650917,0,06-03,2012-06-03,2012-06-03,-0.9120652841957337,13.187806431846651
152,0 days,2021-06-03,7,2013,1,15.283797799270937,0,06-03,2013-06-03,2013-06-03,-0.9120652841957337,16.19586308346667
153,0 days,2021-06-03,7,2014,1,19.602896618518706,0,06-03,2014-06-03,2014-06-03,-0.9120652841957337,20.51496190271444
154,0 days,2021-06-03,7,2015,1,12.497429529590612,0,06-03,2015-06-03,2015-06-03,-0.9120652841957337,13.409494813786345
155,0 days,2021-06-03,7,2016,1,18.092653862807254,0,06-03,2016-06-03,2016-06-03,-0.9120652841957337,19.004719147002987
156,0 days,2021-06-03,7,2017,1,17.78992424194868,0,06-03,2017-06-03,2017-06-03,-0.9120652841957337,18.701989526144413
157,0 days,2021-06-03,7,2018,1,19.2061082033248,0,06-03,2018-06-03,2018-06-03,-0.9120652841957337,20.118173487520533
158,0 days,2021-06-03,7,2019,1,22.01273630950686,0,06-03,2019-06-03,2019-06-03,-0.9120652841957337,22.924801593702593
159,0 days,2021-06-03,7,2020,1,14.518245530165764,0,06-03,2020-06-03,2020-06-03,-0.9120652841957337,15.430310814361498
160,0 days,2021-06-03,8,2001,1,9.353266830695608,0,06-03,2001-06-03,2001-06-03,-0.9120652841957337,10.265332114891342
161,0 days,2021-06-03,8,2002,1,16.777553291978556,0,06-03,2002-06-03,2002-06-03,-0.9120652841957337,17.68961857617429
162,0 days,2021-06-03,8,2003,1,15.649093838506767,0,06-03,2003-06-03,2003-06-03,-0.9120652841957337,16.5611591227025
163,0 days,2021-06-03,8,2004,1,18.997304872965714,0,06-03,2004-06-03,2004-06-03,-0.9120652841957337,19.909370157161447
164,0 days,2021-06-03,8,2005,1,15.081178612222255,0,06-03,2005-06-03,2005-06-03,-0.9120652841957337,15.993243896417988
165,0 days,2021-06-03,8,2006,1,15.892556386500786,0,06-03,2006-06-03,2006-06-03,-0.9120652841957337,16.80462167069652
166,0 days,2021-06-03,8,2007,1,26.576011304550306,0,06-03,2007-06-03,2007-06-03,-0.9120652841957337,27.48807658874604
167,0 days,2021-06-03,8,2008,1,12.934907979862654,0,06-03,2008-06-03,2008-06-03,-0.9120652841957337,13.846973264058388
168,0 days,2021-06-03,8,2009,1,22.52945016070631,0,06-03,2009-06-03,2009-06-03,-0.9120652841957337,23.441515444902045
169,0 days,2021-06-03,8,2010,1,12.388871029789208,0,06-03,2010-06-03,2010-06-03,-0.9120652841957337,13.300936313984941
170,0 days,2021-06-03,8,2011,1,12.330983889729453,0,06-03,2011-06-03,2011-06-03,-0.9120652841957337,13.243049173925186
171,0 days,2021-06-03,8,2012,1,14.012372385650925,0,06-03,2012-06-03,2012-06-03,-0.9120652841957337,14.92443766984666
172,0 days,2021-06-03,8,2013,1,15.070059647482347,0,06-03,2013-06-03,2013-06-03,-0.9120652841957337,15.982124931678081
173,0 days,2021-06-03,8,2014,1,20.071238997984505,0,06-03,2014-06-03,2014-06-03,-0.9120652841957337,20.98330428218024
174,0 days,2021-06-03,8,2015,1,13.478309996514593,0,06-03,2015-06-03,2015-06-03,-0.9120652841957337,14.390375280710327
175,0 days,2021-06-03,8,2016,1,17.665486103876415,0,06-03,2016-06-03,2016-06-03,-0.9120652841957337,18.57755138807215
176,0 days,2021-06-03,8,2017,1,17.628579999767815,0,06-03,2017-06-03,2017-06-03,-0.9120652841957337,18.54064528396355
177,0 days,2021-06-03,8,2018,1,19.418894220407193,0,06-03,2018-06-03,2018-06-03,-0.9120652841957337,20.330959504602927
178,0 days,2021-06-03,8,2019,1,21.8983116756011,0,06-03,2019-06-03,2019-06-03,-0.9120652841957337,22.810376959796834
179,0 days,2021-06-03,8,2020,1,14.578434451145455,0,06-03,2020-06-03,2020-06-03,-0.9120652841957337,15.490499735341189
180,0 days,2021-06-03,9,2001,1,9.399713210985526,0,06-03,2001-06-03,2001-06-03,-0.9120652841957337,10.31177849518126
181,0 days,2021-06-03,9,2002,1,16.559777559020368,0,06-03,2002-06-03,2002-06-03,-0.9120652841957337,17.471842843216102
182,0 days,2021-06-03,9,2003,1,15.883387121059844,0,06-03,2003-06-03,2003-06-03,-0.9120652841957337,16.795452405255578
183,0 days,2021-06-03,9,2004,1,19.660744007427702,0,06-03,2004-06-03,2004-06-03,-0.9120652841957337,20.572809291623436
184,0 days,2021-06-03,9,2005,1,14.719354173485742,0,06-03,2005-06-03,2005-06-03,-0.9120652841957337,15.631419457681476
185,0 days,2021-06-03,9,2006,1,15.00150216281265,0,06-03,2006-06-03,2006-06-03,-0.9120652841957337,15.913567447008385
186,0 days,2021-06-03,9,2007,1,26.78857963675952,0,06-03,2007-06-03,2007-06-03,-0.9120652841957337,27.700644920955252
187,0 days,2021-06-03,9,2008,1,12.964475264377004,0,06-03,2008-06-03,2008-06-03,-0.9120652841957337,13.876540548572738
188,0 days,2021-06-03,9,2009,1,22.541420935819552,0,06-03,2009-06-03,2009-06-03,-0.9120652841957337,23.453486220015286
189,0 days,2021-06-03,9,2010,1,12.288166221629929,0,06-03,2010-06-03,2010-06-03,-0.9120652841957337,13.200231505825663
190,0 days,2021-06-03,9,2011,1,12.141283826676316,0,06-03,2011-06-03,2011-06-03,-0.9120652841957337,13.05334911087205
191,0 days,2021-06-03,9,2012,1,13.069442910226824,0,06-03,2012-06-03,2012-06-03,-0.9120652841957337,13.981508194422558
192,0 days,2021-06-03,9,2013,1,15.279260489348987,0,06-03,2013-06-03,2013-06-03,-0.9120652841957337,16.19132577354472
193,0 days,2021-06-03,9,2014,1,19.88141589565522,0,06-03,2014-06-03,2014-06-03,-0.9120652841957337,20.793481179850954
194,0 days,2021-06-03,9,2015,1,12.896576513062682,0,06-03,2015-06-03,2015-06-03,-0.9120652841957337,13.808641797258415
195,0 days,2021-06-03,9,2016,1,18.025835964211094,0,06-03,2016-06-03,2016-06-03,-0.9120652841957337,18.937901248406828
196,0 days,2021-06-03,9,2017,1,17.89363688718179,0,06-03,2017-06-03,2017-06-03,-0.9120652841957337,18.805702171377522
197,0 days,2021-06-03,9,2018,1,19.356024936119418,0,06-03,2018-06-03,2018-06-03,-0.9120652841957337,20.268090220315152
198,0 days,2021-06-03,9,2019,1,21.79006172044604,0,06-03,2019-06-03,2019-06-03,-0.9120652841957337,22.702127004641774
199,0 days,2021-06-03,9,2020,1,14.440878433323865,0,06-03,2020-06-03,2020-06-03,-0.9120652841957337,15.352943717519599
200,0 days,2021-06-03,10,2001,1,9.217711620795376,0,06-03,2001-06-03,2001-06-03,-0.9120652841957337,10.12977690499111
201,0 days,2021-06-03,10,2002,1,16.580115004911676,0,06-03,2002-06-03,2002-06-03,-0.9120652841957337,17.49218028910741
202,0 days,2021-06-03,10,2003,1,15.798893210761062,0,06-03,2003-06-03,2003-06-03,-0.9120652841957337,16.710958494956795
203,0 days,2021-06-03,10,2004,1,19.157195358776093,0,06-03,2004-06-03,2004-06-03,-0.9120652841957337,20.069260642971827
204,0 days,2021-06-03,10,2005,1,14.876704371471641,0,06-03,2005-06-03,2005-06-03,-0.9120652841957337,15.788769655667375
205,0 days,2021-06-03,10,2006,1,15.493893988485544,0,06-03,2006-06-03,2006-06-03,-0.9120652841957337,16.40595927268128
206,0 days,2021-06-03,10,2007,1,26.385131957358087,0,06-03,2007-06-03,2007-06-03,-0.9120652841957337,27.29719724155382
207,0 days,2021-06-03,10,2008,1,12.795536659489892,0,06-03,2008-06-03,2008-06-03,-0.9120652841957337,13.707601943685626
208,0 days,2021-06-03,10,2009,1,22.947484619523085,0,06-03,2009-06-03,2009-06-03,-0.9120652841957337,23.85954990371882
209,0 days,2021-06-03,10,2010,1,12.37750787940895,0,06-03,2010-06-03,2010-06-03,-0.9120652841957337,13.289573163604684
210,0 days,2021-06-03,10,2011,1,12.205180962147914,0,06-03,2011-06-03,2011-06-03,-0.9120652841957337,13.117246246343647
211,0 days,2021-06-03,10,2012,1,13.028864556953195,0,06-03,2012-06-03,2012-06-03,-0.9120652841957337,13.940929841148929
212,0 days,2021-06-03,10,2013,1,15.252201313156116,0,06-03,2013-06-03,2013-06-03,-0.9120652841957337,16.164266597351848
213,0 days,2021-06-03,10,2014,1,19.68694380159948,0,06-03,2014-06-03,2014-06-03,-0.9120652841957337,20.599009085795213
214,0 days,2021-06-03,10,2015,1,12.933098356047308,0,06-03,2015-06-03,2015-06-03,-0.9120652841957337,13.845163640243042
215,0 days,2021-06-03,10,2016,1,18.08616874649828,0,06-03,2016-06-03,2016-06-03,-0.9120652841957337,18.998234030694015
216,0 days,2021-06-03,10,2017,1,17.42545161940707,0,06-03,2017-06-03,2017-06-03,-0.9120652841957337,18.337516903602804
217,0 days,2021-06-03,10,2018,1,19.09405728099273,0,06-03,2018-06-03,2018-06-03,-0.9120652841957337,20.006122565188463
218,0 days,2021-06-03,10,2019,1,22.094195881964637,0,06-03,2019-06-03,2019-06-03,-0.9120652841957337,23.00626116616037
219,0 days,2021-06-03,10,2020,1,14.651553853592336,0,06-03,2020-06-03,2020-06-03,-0.9120652841957337,15.56361913778807
220,0 days,2021-06-07,0,2001,1,14.557023140079856,0,06-07,2001-06-07,2001-06-07,-0.8418468427564036,15.39886998283626
221,0 days,2021-06-07,0,2002,1,9.976657918372513,0,06-07,2002-06-07,2002-06-07,-0.8418468427564036,10.818504761128917
222,0 days,2021-06-07,0,2003,1,25.588910262679242,0,06-07,2003-06-07,2003-06-07,-0.8418468427564036,26.430757105435646
223,0 days,2021-06-07,0,2004,1,12.451492834252672,0,06-07,2004-06-07,2004-06-07,-0.8418468427564036,13.293339677009076
224,0 days,2021-06-07,0,2005,1,12.084354170857818,0,06-07,2005-06-07,2005-06-07,-0.8418468427564036,12.926201013614222
225,0 days,2021-06-07,0,2006,1,19.28704028908249,0,06-07,2006-06-07,2006-06-07,-0.8418468427564036,20.128887131838894
226,0 days,2021-06-07,0,2007,1,10.874019966847117,0,06-07,2007-06-07,2007-06-07,-0.8418468427564036,11.71586680960352
227,0 days,2021-06-07,0,2008,1,9.678238997507165,0,06-07,2008-06-07,2008-06-07,-0.8418468427564036,10.520085840263569
228,0 days,2021-06-07,0,2009,1,16.52151713344871,0,06-07,2009-06-07,2009-06-07,-0.8418468427564036,17.363363976205115
229,0 days,2021-06-07,0,2010,1,13.335127705142783,0,06-07,2010-06-07,2010-06-07,-0.8418468427564036,14.176974547899187
230,0 days,2021-06-07,0,2011,1,18.67562066643185,0,06-07,2011-06-07,2011-06-07,-0.8418468427564036,19.517467509188254
231,0 days,2021-06-07,0,2012,1,10.715657865264399,0,06-07,2012-06-07,2012-06-07,-0.8418468427564036,11.557504708020803
232,0 days,2021-06-07,0,2013,1,22.19806902931512,0,06-07,2013-06-07,2013-06-07,-0.8418468427564036,23.039915872071525
233,0 days,2021-06-07,0,2014,1,18.108936584560208,0,06-07,2014-06-07,2014-06-07,-0.8418468427564036,18.950783427316612
234,0 days,2021-06-07,0,2015,1,25.359889057761922,0,06-07,2015-06-07,2015-06-07,-0.8418468427564036,26.201735900518326
235,0 days,2021-06-07,0,2016,1,27.688360217426627,0,06-07,2016-06-07,2016-06-07,-0.8418468427564036,28.53020706018303
236,0 days,2021-06-07,0,2017,1,23.358491900738574,0,06-07,2017-06-07,2017-06-07,-0.8418468427564036,24.200338743494978
237,0 days,2021-06-07,0,2018,1,19.476999520249485,0,06-07,2018-06-07,2018-06-07,-0.8418468427564036,20.31884636300589
238,0 days,2021-06-07,0,2019,1,11.396689300732074,0,06-07,2019-06-07,2019-06-07,-0.8418468427564036,12.238536143488478
239,0 days,2021-06-07,0,2020,1,11.905870531869594,0,06-07,2020-06-07,2020-06-07,-0.8418468427564036,12.747717374625998
240,0 days,2021-06-07,1,2001,1,14.313925938184584,0,06-07,2001-06-07,2001-06-07,-0.8418468427564036,15.155772780940987
241,0 days,2021-06-07,1,2002,1,9.814506652338364,0,06-07,2002-06-07,2002-06-07,-0.8418468427564036,10.656353495094768
242,0 days,2021-06-07,1,2003,1,26.244670006931653,0,06-07,2003-06-07,2003-06-07,-0.8418468427564036,27.086516849688056
243,0 days,2021-06-07,1,2004,1,13.162733376653081,0,06-07,2004-06-07,2004-06-07,-0.8418468427564036,14.004580219409485
244,0 days,2021-06-07,1,2005,1,11.992698854103146,0,06-07,2005-06-07,2005-06-07,-0.8418468427564036,12.83454569685955
245,0 days,2021-06-07,1,2006,1,19.309899580837616,0,06-07,2006-06-07,2006-06-07,-0.8418468427564036,20.15174642359402
246,0 days,2021-06-07,1,2007,1,10.88474644032777,0,06-07,2007-06-07,2007-06-07,-0.8418468427564036,11.726593283084174
247,0 days,2021-06-07,1,2008,1,9.917015941456937,0,06-07,2008-06-07,2008-06-07,-0.8418468427564036,10.75886278421334
248,0 days,2021-06-07,1,2009,1,16.05736910576505,0,06-07,2009-06-07,2009-06-07,-0.8418468427564036,16.899215948521455
249,0 days,2021-06-07,1,2010,1,13.337200914505493,0,06-07,2010-06-07,2010-06-07,-0.8418468427564036,14.179047757261896
250,0 days,2021-06-07,1,2011,1,19.10213569402553,0,06-07,2011-06-07,2011-06-07,-0.8418468427564036,19.943982536781935
251,0 days,2021-06-07,1,2012,1,10.743374325191308,0,06-07,2012-06-07,2012-06-07,-0.8418468427564036,11.585221167947712
252,0 days,2021-06-07,1,2013,1,21.71611436547793,0,06-07,2013-06-07,2013-06-07,-0.8418468427564036,22.557961208234335
253,0 days,2021-06-07,1,2014,1,18.143955342534877,0,06-07,2014-06-07,2014-06-07,-0.8418468427564036,18.98580218529128
254,0 days,2021-06-07,1,2015,1,25.667583181480335,0,06-07,2015-06-07,2015-06-07,-0.8418468427564036,26.50943002423674
255,0 days,2021-06-07,1,2016,1,27.54940302295157,0,06-07,2016-06-07,2016-06-07,-0.8418468427564036,28.391249865707973
256,0 days,2021-06-07,1,2017,1,23.696377815034054,0,06-07,2017-06-07,2017-06-07,-0.8418468427564036,24.538224657790458
257,0 days,2021-06-07,1,2018,1,19.076882545618126,0,06-07,2018-06-07,2018-06-07,-0.8418468427564036,19.91872938837453
258,0 days,2021-06-07,1,2019,1,11.408542705301278,0,06-07,2019-06-07,2019-06-07,-0.8418468427564036,12.250389548057681
259,0 days,2021-06-07,1,2020,1,12.092671961961674,0,06-07,2020-06-07,2020-06-07,-0.8418468427564036,12.934518804718078
260,0 days,2021-06-07,2,2001,1,14.710025374201491,0,06-07,2001-06-07,2001-06-07,-0.8418468427564036,15.551872216957895
261,0 days,2021-06-07,2,2002,1,10.212459530440219,0,06-07,2002-06-07,2002-06-07,-0.8418468427564036,11.054306373196622
262,0 days,2021-06-07,2,2003,1,25.1399713681439,0,06-07,2003-06-07,2003-06-07,-0.8418468427564036,25.981818210900304
263,0 days,2021-06-07,2,2004,1,12.13536058768146,0,06-07,2004-06-07,2004-06-07,-0.8418468427564036,12.977207430437863
264,0 days,2021-06-07,2,2005,1,12.281964986225871,0,06-07,2005-06-07,2005-06-07,-0.8418468427564036,13.123811828982275
265,0 days,2021-06-07,2,2006,1,19.366765808346567,0,06-07,2006-06-07,2006-06-07,-0.8418468427564036,20.20861265110297
266,0 days,2021-06-07,2,2007,1,10.790026118555122,0,06-07,2007-06-07,2007-06-07,-0.8418468427564036,11.631872961311526
267,0 days,2021-06-07,2,2008,1,9.471267220562728,0,06-07,2008-06-07,2008-06-07,-0.8418468427564036,10.313114063319132
268,0 days,2021-06-07,2,2009,1,17.165255910971048,0,06-07,2009-06-07,2009-06-07,-0.8418468427564036,18.00710275372745
269,0 days,2021-06-07,2,2010,1,13.273287916591713,0,06-07,2010-06-07,2010-06-07,-0.8418468427564036,14.115134759348116
